id,client_id,job_id,arrival_time,end_time,job_time,queue_time
663,6,52,1573770924.577,1573770927.40391,2.04564785957336,0.781262159347534
664,8,62,1573770924.68376,1573770927.5438,2.0330114364624,0.827028512954712
665,5,55,1573770925.63821,1573770927.998,1.99829697608948,0.361495733261108
666,9,79,1573770926.52322,1573770928.52234,1.99609994888306,0.00302267074584961
667,9,80,1573770926.67404,1573770928.65944,1.98274922370911,0.00265336036682129
668,7,62,1573770926.69911,1573770928.69591,1.99378228187561,0.00301837921142578
669,7,63,1573770927.2018,1573770929.13316,1.92811989784241,0.00323820114135742
670,6,53,1573770927.21848,1573770929.20773,1.94599556922913,0.0432515144348145
671,7,64,1573770927.77395,1573770929.70057,1.92392015457153,0.00270342826843262
672,5,56,1573770928.02241,1573770929.90904,1.88402819633484,0.00260114669799805
673,4,76,1573770929.15368,1573770931.00322,1.84599256515503,0.00354409217834473
674,1,66,1573770929.39975,1573770931.25867,1.855877161026,0.00303554534912109
675,4,77,1573770929.64533,1573770931.55492,1.90645265579224,0.00313210487365723
676,4,78,1573770930.045,1573770931.97577,1.92772006988525,0.00305581092834473
677,0,65,1573770930.06663,1573770931.99875,1.929523229599,0.0025942325592041
678,9,81,1573770930.73458,1573770932.68397,1.94670391082764,0.00268101692199707
679,5,57,1573770930.9395,1573770932.97746,2.03508520126343,0.00287079811096191
680,4,79,1573770931.5722,1573770933.64411,2.0693244934082,0.00258612632751465
681,9,82,1573770931.68444,1573770933.76911,2.08161163330078,0.0030515193939209
682,9,83,1573770931.73699,1573770933.87269,2.13316464424133,0.0025324821472168
683,6,54,1573770932.33444,1573770934.49031,2.15265417098999,0.00321483612060547
684,3,80,1573770932.41246,1573770934.52224,2.10702562332153,0.00275492668151855
685,7,65,1573770932.56075,1573770934.64472,2.08159732818604,0.00237298011779785
686,3,81,1573770932.73232,1573770934.7823,2.0474157333374,0.00256228446960449
687,8,63,1573770932.75031,1573770935.03194,2.04379940032959,0.237827777862549
688,1,67,1573770933.16908,1573770935.66844,2.01195764541626,0.487404108047485
689,3,82,1573770933.37499,1573770935.77474,1.99396848678589,0.405781030654907
690,5,58,1573770934.79704,1573770936.77806,1.97844648361206,0.00257277488708496
691,1,68,1573770934.85825,1573770936.87064,2.00947093963623,0.00291657447814941
692,6,55,1573770935.07725,1573770937.10573,2.02537512779236,0.00310063362121582
693,7,66,1573770935.29821,1573770937.32738,2.0259530544281,0.0032193660736084
694,1,69,1573770935.47183,1573770937.48565,2.01134276390076,0.00247883796691895
695,5,59,1573770935.51621,1573770937.57808,2.059330701828,0.00254368782043457
696,2,61,1573770935.53291,1573770937.79513,2.11397218704224,0.148256063461304
697,4,80,1573770935.87593,1573770937.96027,2.08134794235229,0.00299620628356934
698,6,56,1573770935.95428,1573770938.94593,2.0648136138916,0.926831245422363
699,3,83,1573770935.94436,1573770938.9546,2.16576242446899,0.844475507736206
700,8,64,1573770936.32342,1573770939.22041,2.10241651535034,0.794571161270142
701,0,66,1573770936.32728,1573770939.43863,2.09914779663086,1.01220297813416
702,7,67,1573770936.59242,1573770939.57397,2.07551264762878,0.906038045883179
703,5,60,1573770936.71649,1573770939.63671,2.04612231254578,0.874099254608154
704,2,62,1573770937.42653,1573770939.86545,2.05827140808105,0.380643844604492
705,0,67,1573770938.56257,1573770940.73609,2.171147108078,0.00237083435058594
706,1,70,1573770938.86476,1573770940.99061,2.02310729026794,0.102744579315186
707,7,68,1573770938.58777,1573770941.04402,2.08671689033508,0.369532823562622
708,8,65,1573770939.23872,1573770941.27001,2.02920794487,0.00208663940429687
709,6,57,1573770939.53902,1573770941.57439,2.03286051750183,0.00250554084777832
710,7,69,1573770939.60788,1573770941.62678,2.01572442054749,0.00318121910095215
711,2,63,1573770939.84981,1573770941.83372,1.98139262199402,0.00251460075378418
712,0,68,1573770939.99074,1573770941.99669,2.00347208976746,0.00247454643249512
713,9,84,1573770940.40458,1573770942.68232,1.93453717231751,0.343202829360962
714,8,66,1573770940.63471,1573770942.92212,1.91928195953369,0.368134498596191
715,1,71,1573770941.9356,1573770943.80865,1.87028288841248,0.00276947021484375
716,0,69,1573770942.19651,1573770944.07483,1.87534761428833,0.00298023223876953
717,6,58,1573770942.37974,1573770944.27737,1.89469146728516,0.00293207168579102
718,7,70,1573770943.21774,1573770945.09388,1.87311983108521,0.00301623344421387
719,2,64,1573770943.4397,1573770945.31049,1.86759686470032,0.00319314002990723
720,8,67,1573770943.4619,1573770945.34846,1.88355278968811,0.00301122665405273
721,4,81,1573770943.95524,1573770945.83156,1.87310600280762,0.00321435928344727
722,1,72,1573770945.23384,1573770947.15862,1.92195129394531,0.00283098220825195
723,0,70,1573770945.8363,1573770947.82408,1.98494982719421,0.00283432006835937
724,3,84,1573770945.85412,1573770947.8563,1.99979996681213,0.00237751007080078
725,8,68,1573770945.92954,1573770947.91485,1.9826295375824,0.0026850700378418
726,8,69,1573770946.04877,1573770948.10039,2.0483660697937,0.00325274467468262
727,2,65,1573770946.28271,1573770948.32146,2.03619027137756,0.00255560874938965
728,1,73,1573770946.23831,1573770948.33593,2.0951623916626,0.0024566650390625
729,1,73,1573770946.23831,1573770948.33593,2.0951623916626,0.0024566650390625
730,0,71,1573770946.37666,1573770949.19996,2.03015470504761,0.793143749237061
731,8,70,1573770946.74064,1573770949.89496,2.05998086929321,1.09433555603027
732,2,66,1573770946.81959,1573770949.93941,2.07193064689636,1.04789233207703
733,1,74,1573770947.02289,1573770950.00084,2.07590937614441,0.902046680450439
734,4,82,1573770947.14236,1573770950.17997,2.06791877746582,0.969692707061768
735,2,67,1573770947.59954,1573770950.36518,2.01855897903442,0.74707293510437
736,1,75,1573770947.76681,1573770950.38842,2.02767276763916,0.593937158584595
737,4,83,1573770947.23341,1573770950.42044,2.08562874794006,1.10140252113342
738,2,68,1573770947.95542,1573770951.28243,2.07018113136291,1.256831407547
739,4,84,1573770947.97573,1573770951.94836,2.03841233253479,1.93421959877014
740,8,71,1573770948.66661,1573770951.96378,2.01200747489929,1.2851619720459
741,8,72,1573770949.07457,1573770952.14377,2.13069677352905,0.938501358032227
742,9,86,1573770949.17369,1573770952.21466,2.02366495132446,1.01730132102966
743,9,87,1573770949.30349,1573770952.4228,2.04685568809509,1.07245302200317
744,4,85,1573770949.64611,1573770952.5584,2.15929245948791,0.752992391586304
745,4,85,1573770949.64611,1573770952.5584,2.15929245948791,0.752992391586304
746,2,69,1573770949.90692,1573770953.34735,2.05396270751953,1.38647103309631
747,1,76,1573770950.35171,1573770954.01355,2.05341386795044,1.60842394828796
748,1,76,1573770950.35171,1573770954.01355,2.05341386795044,1.60842394828796
749,6,59,1573770950.88886,1573770954.20503,2.04857563972473,1.26759791374207
750,5,61,1573770951.45533,1573770954.27483,2.04880261421204,0.770696401596069
751,7,72,1573770952.01588,1573770954.45308,2.01959300041199,0.417601585388184
752,4,86,1573770952.30568,1573770954.5779,2.00868272781372,0.263533115386963
753,5,62,1573770952.51211,1573770954.64236,2.06175518035889,0.0684971809387207
754,9,88,1573770952.57852,1573770955.38777,2.02955174446106,0.779698848724365
755,6,60,1573770953.0293,1573770956.01373,1.99091219902039,0.993517160415649
756,3,85,1573770953.15019,1573770956.04822,2.01533651351929,0.882691621780396
757,7,73,1573770953.47972,1573770956.23079,2.01457262039185,0.736500024795532
758,2,71,1573770953.4913,1573770956.28577,1.99879288673401,0.795680522918701
759,4,87,1573770954.41332,1573770956.4784,2.01295924186707,0.0521144866943359
760,8,73,1573770955.05707,1573770957.09179,2.03218150138855,0.00253844261169434
761,5,63,1573770955.03125,1573770957.11348,2.07904767990112,0.00318169593811035
762,4,88,1573770955.28901,1573770957.44616,2.04781079292297,0.109331607818604
763,7,74,1573770955.29362,1573770958.04398,2.01782846450806,0.732530117034912
764,2,72,1573770955.32699,1573770958.10321,2.04437947273254,0.731843233108521
765,4,89,1573770955.95328,1573770958.26819,2.02678370475769,0.288123607635498
766,8,74,1573770956.09305,1573770958.38782,2.09173846244812,0.203033447265625
767,4,90,1573770956.57051,1573770958.61048,2.03763723373413,0.00232911109924316
768,1,77,1573770956.87314,1573770959.16667,2.06348466873169,0.230047225952148
769,3,86,1573770956.90713,1573770959.17858,2.05367207527161,0.217767238616943
770,2,73,1573770956.97898,1573770959.55003,2.09310388565063,0.477943420410156
771,0,72,1573770957.10052,1573770960.12554,2.07052445411682,0.954492807388306
772,6,61,1573770957.20618,1573770960.19066,2.0752010345459,0.909276008605957
773,5,64,1573770957.38884,1573770960.34952,2.07078671455383,0.889896154403687
774,5,65,1573770957.66039,1573770960.45326,2.05357885360718,0.73928713798523
775,6,62,1573770958.10723,1573770960.7203,2.09910130500793,0.513962507247925
776,4,91,1573770958.20316,1573770961.20109,2.02398657798767,0.973944187164307
777,3,87,1573770958.37895,1573770961.29919,2.11022925376892,0.810009956359863
778,4,92,1573770958.57202,1573770961.66122,2.10057759284973,0.98862361907959
779,0,73,1573770958.71429,1573770962.1692,2.03269100189209,1.4222195148468
780,5,66,1573770958.96212,1573770962.29224,2.08757853507996,1.24254465103149
781,9,89,1573770959.41304,1573770962.39255,2.03128719329834,0.948218107223511
782,7,75,1573770959.53489,1573770962.55958,2.09460830688477,0.930085897445679
783,9,90,1573770959.99775,1573770962.81247,2.08092403411865,0.7337965965271
784,3,88,1573770960.2145,1573770963.24,2.02813696861267,0.997365713119507
785,6,63,1573770960.26096,1573770963.37924,2.06817770004272,1.05010318756104
786,2,74,1573770960.28933,1573770963.73569,2.06351947784424,1.38283395767212
787,2,75,1573770961.4913,1573770964.20641,2.02416801452637,0.690942764282227
788,6,64,1573770962.14498,1573770964.37988,2.07487773895264,0.16001296043396
789,1,78,1573770962.17395,1573770964.43742,2.03414034843445,0.22933554649353
790,4,93,1573770962.19757,1573770964.62432,2.05301904678345,0.373736143112183
791,9,91,1573770962.31858,1573770964.90822,2.08440446853638,0.505232572555542
792,7,76,1573770963.3663,1573770965.4333,2.06438708305359,0.00261187553405762
793,8,75,1573770963.52447,1573770965.60707,2.07970714569092,0.00289368629455566
794,0,74,1573770963.72358,1573770965.8474,2.10141277313232,0.0224037170410156
795,7,77,1573770964.02497,1573770966.27587,2.0573410987854,0.19356107711792
796,8,76,1573770964.04605,1573770966.48557,2.09227299690247,0.347244739532471
797,6,65,1573770964.23214,1573770966.53097,2.08084535598755,0.217987060546875
798,6,66,1573770964.49479,1573770966.71551,2.07839965820312,0.142319440841675
799,8,77,1573770964.53968,1573770966.96827,2.04882907867432,0.379753112792969
800,0,75,1573770964.6198,1573770967.49297,2.04736304283142,0.825804948806763
801,0,76,1573770964.82071,1573770967.69333,2.07496452331543,0.797659635543823
802,0,77,1573770964.85039,1573770967.90972,2.05086374282837,1.00846076011658
803,1,79,1573770965.30973,1573770968.32242,2.03434205055237,0.978349208831787
804,9,92,1573770965.41903,1573770968.54931,2.05038833618164,1.07989454269409
805,5,67,1573770965.42938,1573770968.62739,2.08502626419067,1.1129846572876
806,8,78,1573770965.45205,1573770968.79553,2.06854629516602,1.27493000030518
807,1,80,1573770965.69035,1573770969.03988,2.05942106246948,1.29011178016663
808,5,68,1573770965.75662,1573770969.54796,2.04350066184998,1.74783754348755
809,6,67,1573770965.80158,1573770969.78476,2.08060503005981,1.90257239341736
810,5,69,1573770965.95753,1573770969.96056,2.04017996788025,1.96285104751587
811,7,78,1573770966.22514,1573770970.38158,2.04759168624878,2.10884094238281
812,2,76,1573770966.24928,1573770970.6397,2.07931923866272,2.31110072135925
813,6,68,1573770966.31106,1573770970.70014,2.0614492893219,2.32763123512268
814,6,69,1573770966.4965,1573770970.87907,2.07245016098022,2.3101179599762
815,5,70,1573770967.17083,1573770971.10713,2.05630946159363,1.87998104095459
816,2,77,1573770967.27179,1573770971.6131,2.05434489250183,2.28696084022522
817,1,81,1573770967.92255,1573770971.83308,2.03655338287354,1.87397193908691
818,3,89,1573770968.12878,1573770972.02873,2.05781006813049,1.8421368598938
819,5,71,1573770968.75928,1573770972.44596,2.052898645401,1.63377666473389
820,7,79,1573770968.79997,1573770972.71926,2.061927318573,1.85736584663391
821,2,78,1573770969.05022,1573770972.74236,2.03075575828552,1.66138482093811
822,1,82,1573770969.73453,1573770972.98534,2.09495115280151,1.15585899353027
823,7,80,1573770969.93561,1573770973.18899,2.07063031196594,1.18274688720703
824,4,94,1573770970.46586,1573770973.66755,2.04367589950562,1.15800642967224
825,0,78,1573770970.63788,1573770973.89054,2.04668116569519,1.20598196983337
826,2,79,1573770970.85767,1573770974.0957,2.05626511573791,1.18176794052124
827,2,80,1573770971.10446,1573770974.48107,2.02425765991211,1.35235381126404
828,8,79,1573770971.202,1573770974.76161,2.03008437156677,1.52952075004578
829,3,90,1573770971.27474,1573770974.85044,2.09720730781555,1.47849893569946
830,1,83,1573770971.97405,1573770975.12385,2.12781429290771,1.02198481559753
831,9,93,1573770972.14918,1573770975.26484,2.06442308425903,1.05123162269592
832,8,80,1573770972.36359,1573770975.75877,2.07848238945007,1.31670069694519
833,1,84,1573770972.53146,1573770975.95663,2.05403470993042,1.37113881111145
834,9,94,1573770973.60902,1573770976.20005,2.09185862541199,0.499170541763306
835,4,95,1573770973.71643,1573770976.53742,2.04379177093506,0.777194738388062
836,9,95,1573770973.81441,1573770976.8342,2.06052041053772,0.95926833152771
837,3,91,1573770973.91036,1573770976.96383,2.10051369667053,0.952961444854736
838,6,70,1573770974.10403,1573770977.21582,2.07973313331604,1.03205966949463
839,2,81,1573770974.6524,1573770977.35651,2.0812520980835,0.622861623764038
840,4,96,1573770975.1027,1573770977.84553,2.07502675056458,0.667800426483154
841,4,97,1573770975.19748,1573770978.03474,2.06731581687927,0.76995062828064
842,0,79,1573770976.02911,1573770978.27061,2.05932641029358,0.182173490524292
843,0,80,1573770976.06925,1573770978.6032,2.05460119247437,0.479344129562378
844,6,71,1573770976.27127,1573770978.89297,2.04775714874268,0.573941230773926
845,3,92,1573770976.75772,1573770979.03614,2.0611400604248,0.21727991104126
846,3,93,1573770977.18192,1573770979.29016,2.06217885017395,0.0460610389709473
847,2,82,1573770977.32718,1573770979.4199,2.05223822593689,0.0404839515686035
848,2,83,1573770977.34621,1573770979.94288,2.08549189567566,0.511179685592651
849,8,81,1573770977.5036,1573770980.12193,2.07562589645386,0.54270076751709
850,0,81,1573770977.56992,1573770980.33577,2.05447483062744,0.711376428604126
851,3,94,1573770978.70515,1573770980.7613,2.05344033241272,0.00270581245422363
852,1,85,1573770978.78789,1573770980.97021,2.06547236442566,0.116840124130249
853,8,82,1573770978.84452,1573770981.15508,2.10729050636291,0.203261613845825
854,0,82,1573770979.00138,1573770981.36299,2.06228399276733,0.299328804016113
855,4,98,1573770979.21149,1573770981.48258,2.05210828781128,0.218979597091675
856,6,72,1573770979.23868,1573770982.09205,2.13712549209595,0.71624755859375
857,3,95,1573770979.45226,1573770982.17754,2.0441153049469,0.681168556213379
858,0,83,1573770980.26904,1573770982.45545,2.10813331604004,0.0782749652862549
859,9,96,1573770980.29136,1573770982.85719,2.08000063896179,0.48582649230957
860,1,86,1573770980.75885,1573770983.01743,2.03618812561035,0.222388744354248
861,0,84,1573770980.76244,1573770983.2362,2.06966471672058,0.404086828231812
862,5,72,1573770980.76388,1573770983.41276,2.03882074356079,0.610058546066284
863,3,96,1573770981.11034,1573770983.57088,2.07726764678955,0.383264064788818
864,6,73,1573770982.14256,1573770984.18183,2.03651762008667,0.00274896621704102
865,5,73,1573770982.19155,1573770984.19868,2.00450801849365,0.00262784957885742
866,5,74,1573770982.22926,1573770984.46245,1.99579858779907,0.237386703491211
867,9,97,1573770982.33972,1573770984.87058,2.00249648094177,0.528361797332764
868,6,74,1573770982.9255,1573770984.95548,1.92702054977417,0.102962970733643
869,4,99,1573770983.03348,1573770985.1405,1.89335489273071,0.213660717010498
870,2,84,1573770984.82533,1573770986.66331,1.83465170860291,0.00333118438720703
871,7,81,1573770984.94501,1573770986.79172,1.84404468536377,0.00266528129577637
872,4,100,1573770985.688,1573770987.55453,1.86379647254944,0.00273323059082031
873,0,85,1573770985.91033,1573770987.8014,1.88758683204651,0.00348234176635742
874,2,85,1573770986.14466,1573770988.03322,1.88586592674255,0.0026848316192627
875,0,86,1573770987.077,1573770989.00786,1.9278621673584,0.00298881530761719
876,3,97,1573770987.15522,1573770989.07724,1.91902709007263,0.00298953056335449
877,2,86,1573770987.55249,1573770989.51693,1.96146154403687,0.00297856330871582
878,2,87,1573770987.72582,1573770989.69029,1.96109080314636,0.00337672233581543
879,3,98,1573770987.8267,1573770989.76054,1.93117332458496,0.00266146659851074
880,9,98,1573770988.27279,1573770990.20313,1.9273247718811,0.00301909446716309
881,8,83,1573770988.54319,1573770990.47969,1.93379092216492,0.00270771980285645
882,7,82,1573770989.69962,1573770991.6963,1.99380850791931,0.00287413597106934
883,7,83,1573770989.97839,1573770991.98916,2.0073664188385,0.00340390205383301
884,5,75,1573770990.05934,1573770992.05267,1.99039077758789,0.00294303894042969
885,0,87,1573770990.25839,1573770992.29352,2.03260159492493,0.00252890586853027
886,1,87,1573770990.41859,1573770992.44486,2.02340149879456,0.00285935401916504
887,8,84,1573770990.57628,1573770992.62957,2.05021238327026,0.00307273864746094
888,0,88,1573770990.61659,1573770992.63488,2.01584362983704,0.0024406909942627
889,0,88,1573770990.61659,1573770992.63488,2.01584362983704,0.0024406909942627
890,1,88,1573770990.7738,1573770992.83723,2.06035280227661,0.00307345390319824
891,3,99,1573770991.00115,1573770993.78351,2.06957960128784,0.712780714035034
892,1,89,1573770991.311,1573770994.08016,2.07896971702576,0.690195798873901
893,1,90,1573770991.56161,1573770994.10385,2.04015326499939,0.502083539962769
894,2,88,1573770991.64155,1573770994.38584,2.0800039768219,0.664291381835938
895,7,84,1573770991.69068,1573770994.52771,2.0721287727356,0.76490330696106
896,6,75,1573770991.75729,1573770994.66654,2.02610898017883,0.883142232894897
897,6,76,1573770991.80886,1573770994.70555,2.05320835113525,0.843481540679932
898,6,77,1573770992.18599,1573770994.89838,2.04973077774048,0.662661552429199
899,8,85,1573770992.29505,1573770995.74295,1.94713425636292,1.50076198577881
900,7,85,1573770993.86507,1573770996.05219,1.93718957901001,0.249934434890747
901,6,78,1573770993.69686,1573770996.06951,1.97755360603333,0.395094394683838
902,5,76,1573770993.9357,1573770996.32768,1.93095397949219,0.461028099060059
903,3,100,1573770994.86018,1573770996.7949,1.93096733093262,0.00375056266784668
904,3,101,1573770994.98223,1573770996.88602,1.90109825134277,0.00269198417663574
905,4,101,1573770995.74436,1573770997.62844,1.88157844543457,0.00249958038330078
906,3,102,1573770995.85535,1573770997.7213,1.86315131187439,0.00280356407165527
907,5,77,1573770996.76288,1573770998.75553,1.98958277702332,0.00305867195129395
908,1,91,1573770996.86543,1573770998.84585,1.97751617431641,0.00290918350219727
909,1,92,1573770997.69309,1573770999.6821,1.98591947555542,0.00308942794799805
910,7,86,1573770997.7762,1573770999.76815,1.98917102813721,0.0027773380279541
911,2,89,1573770998.28641,1573771000.27049,1.98144865036011,0.00263857841491699
912,9,99,1573770998.93525,1573771000.86579,1.92776489257813,0.00277948379516602
913,5,78,1573770999.10537,1573771001.0876,1.97932004928589,0.00290131568908691
914,7,87,1573770999.43446,1573771001.41759,1.98015904426575,0.00297379493713379
915,5,79,1573770999.64866,1573771001.62951,1.97788238525391,0.00296592712402344
916,3,103,1573770999.96255,1573771001.94954,1.98462176322937,0.00236725807189941
917,3,104,1573771000.21657,1573771002.24803,2.02865600585937,0.00280284881591797
918,4,102,1573771000.35857,1573771002.38115,2.01964497566223,0.00293922424316406
919,5,80,1573771000.40006,1573771002.42169,2.01903605461121,0.00259685516357422
920,1,93,1573771001.14781,1573771003.16873,2.01820611953735,0.00270962715148926
921,0,89,1573771001.30438,1573771003.46512,2.15790700912476,0.00283217430114746
922,6,79,1573771001.31317,1573771003.48234,2.05409693717957,0.115069627761841
923,9,100,1573771001.34337,1573771003.69514,2.05490732192993,0.2968590259552
924,1,94,1573771001.66324,1573771003.98408,2.02339863777161,0.297436952590942
925,1,95,1573771001.78742,1573771004.31599,2.05726361274719,0.471309900283814
926,6,80,1573771001.79755,1573771004.45141,2.05914735794067,0.59471321105957
927,6,81,1573771002.0735,1573771004.49036,2.05681824684143,0.360039234161377
928,4,103,1573771002.07552,1573771005.21256,2.03331112861633,1.10372972488403
929,7,88,1573771002.46365,1573771005.49612,2.01886081695557,1.01360464096069
930,9,101,1573771002.53934,1573771005.6044,2.10896420478821,0.956092357635498
931,4,104,1573771002.80424,1573771005.76047,2.05448198318481,0.901742696762085
932,0,90,1573771003.34672,1573771006.04514,2.05016398429871,0.648253440856934
933,3,105,1573771004.19666,1573771006.36441,2.03628969192505,0.131465196609497
934,2,90,1573771004.61363,1573771006.69222,2.07565569877625,0.0029294490814209
935,3,106,1573771004.87873,1573771006.94099,2.05992436408997,0.00233840942382812
936,9,102,1573771004.93014,1573771007.24536,2.0220103263855,0.293207406997681
937,8,86,1573771005.34857,1573771007.54968,2.04258489608765,0.158528089523315
938,4,105,1573771005.67565,1573771007.72833,2.05028557777405,0.00239062309265137
939,2,91,1573771005.92781,1573771007.99443,2.06402683258057,0.00259947776794434
940,6,82,1573771005.96796,1573771008.15831,2.10227274894714,0.0880775451660156
941,7,89,1573771006.3552,1573771008.43799,2.0614697933197,0.0213189125061035
942,0,91,1573771006.7969,1573771008.88044,2.08079433441162,0.00274968147277832
943,7,90,1573771006.82574,1573771009.02075,2.06760907173157,0.127404928207397
944,2,92,1573771007.00777,1573771009.30999,2.05184030532837,0.250373840332031
945,1,96,1573771007.0567,1573771009.58758,2.0256884098053,0.505186557769775
946,6,83,1573771007.25854,1573771010.09095,2.08504056930542,0.747362852096558
947,5,81,1573771007.37921,1573771010.16729,1.99795293807983,0.790127277374268
948,7,91,1573771007.11085,1573771010.39018,2.65085458755493,0.628475189208984
949,8,87,1573771007.495,1573771010.49067,2.04105734825134,0.954616546630859
950,2,93,1573771008.20867,1573771011.0612,2.02876234054565,0.823765277862549
951,6,84,1573771008.57394,1573771011.32071,1.99957990646362,0.74719762802124
952,3,107,1573771007.96398,1573771011.46473,2.57232880592346,0.928415536880493
953,0,92,1573771008.67423,1573771011.62784,2.02968907356262,0.923914909362793
954,5,82,1573771008.68422,1573771012.20741,2.10482430458069,1.41836929321289
955,5,82,1573771008.68422,1573771012.20741,2.10482430458069,1.41836929321289
956,6,85,1573771009.62786,1573771012.49622,2.09467959403992,0.773674488067627
957,8,88,1573771009.92172,1573771012.56743,2.06648302078247,0.579234838485718
958,3,108,1573771010.03667,1573771013.18945,2.11456704139709,1.0382125377655
959,4,106,1573771010.16825,1573771013.38423,2.05250716209412,1.16346716880798
960,5,84,1573771010.299,1573771013.56561,2.08984637260437,1.17676901817322
961,8,89,1573771010.52451,1573771013.6871,2.04888534545898,1.11371111869812
962,4,107,1573771011.0399,1573771014.26605,2.03813195228577,1.18801641464233
963,4,107,1573771011.0399,1573771014.26605,2.03813195228577,1.18801641464233
964,5,85,1573771011.28881,1573771014.55758,2.05021595954895,1.21854901313782
965,1,97,1573771011.32221,1573771014.65924,2.0809121131897,1.25612306594849
966,9,103,1573771011.81512,1573771015.30568,2.10282516479492,1.38773488998413
967,5,86,1573771012.11951,1573771015.43888,2.04393744468689,1.27543592453003
968,6,87,1573771012.38732,1573771015.60672,2.02951049804687,1.18988847732544
969,7,92,1573771012.8013,1573771015.75559,2.05675458908081,0.897533893585205
970,1,98,1573771012.84002,1573771016.33915,2.06403851509094,1.4350893497467
971,5,87,1573771012.88402,1573771016.34563,2.0586953163147,1.40291166305542
972,5,87,1573771012.88402,1573771016.34563,2.0586953163147,1.40291166305542
973,1,99,1573771012.96626,1573771016.60446,2.03461384773254,1.60358166694641
974,6,88,1573771012.96872,1573771016.74489,2.07394814491272,1.70222163200378
975,5,88,1573771013.72895,1573771017.37509,2.05676174163818,1.58936905860901
976,3,109,1573771013.98965,1573771017.53259,2.08293676376343,1.45999932289124
977,8,90,1573771014.33211,1573771017.64274,2.02543687820435,1.28519368171692
978,3,110,1573771014.38318,1573771017.83502,2.06850457191467,1.38332533836365
979,0,93,1573771014.82899,1573771018.43634,2.06513619422913,1.54221487045288
980,8,91,1573771014.51297,1573771018.47849,2.12778568267822,1.83773279190063
981,1,100,1573771015.0003,1573771018.67969,2.06473565101624,1.61465382575989
982,5,89,1573771015.3429,1573771018.82718,2.0697648525238,1.41451358795166
983,7,93,1573771015.81989,1573771019.45021,2.06415963172913,1.56616187095642
984,1,101,1573771015.9332,1573771019.59737,2.05325508117676,1.61091089248657
985,4,108,1573771016.21364,1573771019.692,2.03881311416626,1.43953680992126
986,9,104,1573771016.36672,1573771019.90423,2.05822277069092,1.47928738594055
987,3,111,1573771016.39325,1573771020.54497,2.0953733921051,2.05633759498596
988,0,94,1573771016.75347,1573771020.59831,2.10745549201965,1.73738694190979
989,6,89,1573771016.75768,1573771020.7583,2.06760406494141,1.93301844596863
990,8,92,1573771016.83897,1573771020.92012,2.08242797851562,1.99871635437012
991,3,112,1573771016.86192,1573771021.53559,2.0743670463562,2.59929847717285
992,4,109,1573771016.90234,1573771021.65281,2.04468941688538,2.70578217506409
993,6,90,1573771017.99826,1573771021.72697,2.02449989318848,1.70420217514038
994,4,110,1573771018.2163,1573771021.9789,2.06433916091919,1.69826483726501
995,8,93,1573771018.51519,1573771022.58701,2.03122401237488,2.04059815406799
996,7,94,1573771019.0413,1573771022.68789,2.07878351211548,1.56780338287354
997,6,91,1573771019.25672,1573771022.81716,2.04787540435791,1.5125629901886
998,5,90,1573771019.33867,1573771023.01691,2.08596062660217,1.59228301048279
999,9,105,1573771020.1306,1573771023.56413,2.01746201515198,1.41606736183167
1000,6,92,1573771020.28349,1573771023.67705,2.0137255191803,1.37983727455139
1001,2,94,1573771021.58334,1573771023.72216,1.98476266860962,0.154050588607788
1002,4,111,1573771021.75948,1573771023.98879,1.99908876419067,0.230222463607788
1003,6,93,1573771022.37273,1573771024.56097,1.96289825439453,0.225344181060791
1004,7,95,1573771022.40124,1573771024.67088,1.9714629650116,0.298176050186157
1005,2,95,1573771023.7746,1573771025.73991,1.96262073516846,0.00269246101379395
1006,0,95,1573771023.92203,1573771025.90462,1.97990703582764,0.00268864631652832
1007,0,95,1573771023.92203,1573771025.90462,1.97990703582764,0.00268864631652832
1008,2,96,1573771024.01909,1573771026.0051,1.98363876342773,0.00237250328063965
1009,6,94,1573771024.36761,1573771026.32647,1.95591592788696,0.0029456615447998
1010,6,95,1573771024.51481,1573771026.49091,1.97359132766724,0.0025029182434082
1011,4,112,1573771025.36715,1573771027.27774,1.90839314460754,0.00219511985778809
1012,2,97,1573771025.32193,1573771027.2863,1.96134185791016,0.00302577018737793
1013,2,97,1573771025.32193,1573771027.2863,1.96134185791016,0.00302577018737793
1014,2,98,1573771026.11108,1573771027.95528,1.8412299156189,0.0029752254486084
1015,9,107,1573771026.60583,1573771028.49366,1.88497924804688,0.00285172462463379
1016,6,96,1573771026.62237,1573771028.51295,1.88747477531433,0.00310158729553223
1017,1,102,1573771027.84185,1573771029.83311,1.98808240890503,0.00317692756652832
1018,0,96,1573771028.0707,1573771030.06092,1.98763513565063,0.00258278846740723
1019,4,113,1573771028.20505,1573771030.23195,2.02384877204895,0.00305461883544922
1020,5,91,1573771028.26067,1573771030.27274,2.00866961479187,0.00339412689208984
1021,4,114,1573771028.29554,1573771030.33445,2.03608584403992,0.00282120704650879
1022,9,108,1573771028.50547,1573771030.52839,2.01971530914307,0.00320744514465332
1023,7,96,1573771028.66016,1573771030.65578,1.99277210235596,0.00284361839294434
1024,7,97,1573771028.96091,1573771030.95274,1.98939061164856,0.00244307518005371
1025,5,92,1573771029.81439,1573771031.72399,1.87997841835022,0.0296230316162109
