id,client_id,job_id,start_time,end_time,duration
706,5,88,1573748469.6646,1573748471.47449,1.80989170074463
707,4,73,1573748471.92776,1573748473.70704,1.77927756309509
708,2,72,1573748472.2623,1573748474.05489,1.79259061813355
709,7,69,1573748475.83817,1573748477.69405,1.85588383674622
710,5,89,1573748476.1475,1573748478.04097,1.89346671104431
711,5,90,1573748476.20874,1573748478.10221,1.89346981048584
712,3,69,1573748476.36021,1573748478.24953,1.88931345939636
713,2,73,1573748476.77432,1573748478.63271,1.85839247703552
714,0,59,1573748477.93247,1573748479.7665,1.83403158187866
715,3,70,1573748478.20569,1573748480.02292,1.81723117828369
716,8,75,1573748478.60053,1573748480.40139,1.80085873603821
717,8,76,1573748478.68522,1573748480.49703,1.81181168556213
718,1,67,1573748481.10136,1573748482.95834,1.85698437690735
719,3,71,1573748481.25989,1573748483.10008,1.84019207954407
720,5,91,1573748481.38666,1573748483.25886,1.87219548225403
721,1,68,1573748481.9661,1573748483.82845,1.86234855651855
722,4,75,1573748482.92377,1573748484.73636,1.81259512901306
723,3,72,1573748483.56555,1573748485.40039,1.83483862876892
724,1,69,1573748483.66511,1573748485.47043,1.80531740188599
725,0,60,1573748484.87063,1573748486.76177,1.8911395072937
726,5,92,1573748485.04269,1573748486.92399,1.88129639625549
727,7,70,1573748485.32309,1573748487.25441,1.93131804466248
728,5,93,1573748486.66436,1573748488.6325,1.9681339263916
729,0,61,1573748487.58737,1573748489.66911,2.08174753189087
730,5,94,1573748487.72598,1573748489.82307,2.09709095954895
731,4,76,1573748488.02217,1573748490.25044,2.22827124595642
732,5,95,1573748488.09436,1573748490.28886,2.19450354576111
733,0,62,1573748488.41977,1573748490.55636,2.13658475875854
734,2,74,1573748488.83786,1573748491.0096,2.17173767089844
735,6,72,1573748489.28193,1573748491.43281,2.15088629722595
736,6,73,1573748489.30332,1573748491.54305,2.23972296714783
737,3,73,1573748489.38201,1573748491.84127,2.45925855636597
738,1,70,1573748490.63948,1573748492.68167,2.04218554496765
739,2,75,1573748490.79426,1573748492.82495,2.03069281578064
740,8,77,1573748491.38566,1573748493.29505,1.90939092636108
741,6,74,1573748493.17613,1573748495.05249,1.87636375427246
742,7,71,1573748493.43203,1573748495.31389,1.88186001777649
743,5,96,1573748493.50706,1573748495.39017,1.88310432434082
744,8,78,1573748493.76459,1573748495.65225,1.88766551017761
745,4,77,1573748495.0349,1573748496.98971,1.9548077583313
746,4,78,1573748495.21515,1573748497.15854,1.94339084625244
747,3,74,1573748495.50556,1573748497.43117,1.92560291290283
748,6,75,1573748496.12242,1573748498.04833,1.92591261863709
749,3,75,1573748496.72249,1573748498.64126,1.91876769065857
750,4,79,1573748497.13817,1573748499.00254,1.86437082290649
751,0,63,1573748498.38857,1573748500.25951,1.87094068527222
752,4,80,1573748498.58061,1573748500.42566,1.84505224227905
753,3,76,1573748499.29049,1573748501.1687,1.87820100784302
754,2,76,1573748499.79178,1573748501.67493,1.88315606117249
755,3,77,1573748501.03859,1573748502.99503,1.95643830299377
756,8,79,1573748501.25536,1573748503.20799,1.9526219367981
757,6,76,1573748501.26364,1573748503.23179,1.96814465522766
758,4,81,1573748501.61164,1573748503.59364,1.98200821876526
759,5,97,1573748501.68688,1573748503.63441,1.94753456115723
760,1,71,1573748502.67978,1573748504.62092,1.94113922119141
761,2,77,1573748502.86726,1573748504.77607,1.90880632400513
762,3,78,1573748503.04232,1573748504.98508,1.94276237487793
763,4,82,1573748503.11401,1573748505.05003,1.93601083755493
764,5,98,1573748504.30392,1573748506.13335,1.82943463325501
765,6,77,1573748505.16898,1573748507.00071,1.83172869682312
766,7,72,1573748505.59089,1573748507.46968,1.87879467010498
767,9,66,1573748506.06963,1573748507.94081,1.87117600440979
768,0,64,1573748506.722,1573748508.58563,1.86363005638123
769,5,99,1573748507.05486,1573748508.91252,1.85765862464905
770,9,67,1573748508.76188,1573748510.60128,1.83940148353577
771,0,65,1573748509.10667,1573748510.97913,1.87245678901672
772,3,79,1573748509.12013,1573748511.00703,1.8869001865387
773,8,80,1573748510.03105,1573748511.96209,1.93104219436646
774,8,81,1573748510.3451,1573748512.2893,1.94419717788696
775,6,78,1573748510.6524,1573748512.54008,1.8876781463623
776,9,68,1573748511.27175,1573748513.16511,1.89336037635803
777,8,82,1573748512.08497,1573748514.01809,1.93311595916748
778,0,66,1573748512.40726,1573748514.34922,1.94196462631226
779,6,79,1573748512.75625,1573748514.67243,1.91618609428406
780,8,83,1573748512.90518,1573748514.8149,1.90971422195435
781,1,72,1573748513.31855,1573748515.18067,1.86211848258972
782,9,69,1573748515.1322,1573748517.04481,1.91261267662048
783,9,70,1573748515.19346,1573748517.12209,1.92862057685852
784,9,71,1573748515.78945,1573748517.74768,1.95823073387146
785,9,72,1573748515.93721,1573748517.91482,1.97761011123657
786,7,73,1573748516.05727,1573748518.0476,1.99032425880432
787,8,84,1573748516.20099,1573748518.17275,1.97176384925842
788,0,67,1573748516.72814,1573748518.68131,1.9531741142273
789,2,78,1573748517.82271,1573748519.69749,1.87478351593018
790,0,68,1573748518.0357,1573748519.89586,1.86015152931213
791,9,73,1573748518.37063,1573748520.23695,1.86631727218628
792,6,80,1573748518.70207,1573748520.55101,1.84893655776978
793,9,74,1573748520.7805,1573748522.64801,1.86751580238342
794,6,81,1573748520.76855,1573748522.65751,1.88896036148071
795,8,85,1573748520.84325,1573748522.71172,1.86847448348999
796,6,82,1573748521.34103,1573748523.2038,1.86276936531067
797,3,80,1573748522.38485,1573748524.20895,1.82409858703613
798,8,86,1573748523.27233,1573748525.104,1.83166813850403
799,8,87,1573748523.43346,1573748525.30054,1.8670756816864
800,3,81,1573748524.19255,1573748526.03427,1.84172177314758
801,7,74,1573748524.97702,1573748526.85272,1.87570285797119
802,3,82,1573748525.41997,1573748527.29268,1.87270164489746
803,0,69,1573748526.41939,1573748528.38566,1.96626830101013
804,8,88,1573748526.8366,1573748528.72245,1.88584971427917
805,0,70,1573748526.9425,1573748528.8309,1.88839912414551
806,8,89,1573748527.46496,1573748529.38609,1.92113184928894
807,4,83,1573748527.56385,1573748529.49021,1.92635345458984
808,2,79,1573748528.39822,1573748530.31545,1.91723155975342
809,7,75,1573748528.45812,1573748530.38076,1.92263889312744
810,3,83,1573748529.01618,1573748531.02498,2.00879883766174
811,9,75,1573748529.61308,1573748531.60877,1.99569439888001
812,4,84,1573748529.66832,1573748531.67808,2.00976157188416
813,3,84,1573748530.00819,1573748532.00349,1.99530529975891
814,7,76,1573748530.15351,1573748532.10797,1.95445513725281
815,7,77,1573748530.58217,1573748532.51711,1.93494415283203
816,6,84,1573748530.69292,1573748532.63633,1.94340586662292
817,8,90,1573748532.85637,1573748534.69161,1.83523797988892
818,2,80,1573748532.9871,1573748534.86012,1.87302184104919
819,3,85,1573748533.20301,1573748535.08377,1.88075804710388
820,1,73,1573748533.5053,1573748535.37399,1.86869382858276
821,8,91,1573748533.52935,1573748535.41849,1.88913750648499
822,3,86,1573748534.02239,1573748535.91746,1.8950674533844
823,8,92,1573748535.24443,1573748537.08801,1.84357738494873
824,2,81,1573748536.13107,1573748537.99964,1.86857342720032
825,8,93,1573748536.65522,1573748538.52487,1.8696494102478
826,4,85,1573748536.71402,1573748538.56481,1.85079574584961
827,7,78,1573748536.7431,1573748538.59701,1.85390877723694
828,7,79,1573748538.25718,1573748540.19264,1.93545365333557
829,6,85,1573748539.27827,1573748541.26259,1.98432421684265
830,7,80,1573748539.79143,1573748541.77154,1.98011112213135
831,3,87,1573748540.33899,1573748542.29422,1.95523023605347
832,9,76,1573748540.55792,1573748542.53023,1.97231221199036
833,8,94,1573748541.89936,1573748543.8776,1.97824740409851
834,3,88,1573748542.33351,1573748544.21441,1.88089632987976
835,1,74,1573748542.58894,1573748544.4234,1.83445644378662
836,8,95,1573748544.63641,1573748546.91347,2.27705764770508
837,0,71,1573748544.76645,1573748547.0261,2.25964832305908
838,3,89,1573748545.05916,1573748547.30556,2.24640297889709
839,8,96,1573748546.11624,1573748548.22834,2.11209392547607
840,6,86,1573748546.11522,1573748548.25407,2.13884139060974
841,9,77,1573748546.48404,1573748548.47143,1.98738479614258
842,0,72,1573748546.8565,1573748548.7997,1.94320130348206
843,3,90,1573748548.53887,1573748550.40564,1.86677646636963
844,2,82,1573748549.05436,1573748550.9228,1.8684458732605
845,2,83,1573748549.93312,1573748551.85304,1.91992616653442
846,3,91,1573748550.33888,1573748552.30255,1.96367383003235
847,0,73,1573748551.01312,1573748553.01749,2.00437068939209
848,1,75,1573748551.05044,1573748553.03258,1.98214173316956
849,7,81,1573748551.56747,1573748553.56594,1.9984712600708
850,9,78,1573748551.85742,1573748553.92349,2.06607627868652
851,6,87,1573748552.14343,1573748554.17731,2.03387451171875
852,8,97,1573748552.56338,1573748554.64756,2.08417725563049
853,9,79,1573748552.92282,1573748554.96469,2.04187393188477
854,1,76,1573748553.05067,1573748555.12309,2.07242107391357
855,9,80,1573748553.07859,1573748555.13058,2.05198931694031
856,2,84,1573748553.29141,1573748555.39295,2.10153913497925
857,8,98,1573748553.52178,1573748555.64954,2.12775945663452
858,2,85,1573748553.57895,1573748556.04727,2.46831893920898
859,3,92,1573748554.01504,1573748556.3101,2.29505896568298
860,1,77,1573748554.07452,1573748556.72638,2.65186476707458
861,7,82,1573748554.60663,1573748557.02831,2.42167472839355
862,9,81,1573748554.6856,1573748557.17622,2.49062633514404
863,7,83,1573748555.16487,1573748557.23501,2.0701413154602
864,2,86,1573748555.69662,1573748557.7097,2.01307368278503
865,8,99,1573748555.85839,1573748557.87069,2.0123085975647
866,0,74,1573748556.43951,1573748558.40791,1.96840381622314
867,1,78,1573748557.43883,1573748559.38804,1.94920539855957
868,4,86,1573748558.37402,1573748560.37769,2.00367093086243
869,7,84,1573748558.47259,1573748560.49387,2.02128052711487
870,9,82,1573748558.70151,1573748560.72991,2.02839708328247
871,6,88,1573748558.95311,1573748560.99848,2.04536962509155
872,2,87,1573748559.53427,1573748561.59204,2.057772397995
873,4,87,1573748560.34402,1573748562.46387,2.11985349655151
874,0,75,1573748560.52249,1573748562.57711,2.05462002754211
875,9,83,1573748560.55669,1573748562.60783,2.05113410949707
876,9,84,1573748560.64579,1573748562.68511,2.03932070732117
877,9,85,1573748561.3781,1573748563.40972,2.03161644935608
878,1,79,1573748561.51195,1573748563.51377,2.00181674957275
879,9,86,1573748561.59594,1573748563.5839,1.98796463012695
880,2,88,1573748561.78924,1573748563.75233,1.96309161186218
881,7,85,1573748561.98512,1573748564.37906,2.39393854141235
882,0,76,1573748565.14207,1573748566.97202,1.82994699478149
883,4,88,1573748565.58902,1573748567.43908,1.85005927085876
884,2,89,1573748565.809,1573748567.6556,1.84659314155579
885,2,90,1573748566.91459,1573748568.78195,1.86735963821411
886,4,89,1573748567.56267,1573748569.42083,1.85815930366516
887,4,90,1573748568.10331,1573748569.98599,1.88267660140991
888,9,87,1573748568.12475,1573748570.05054,1.92578721046448
889,6,89,1573748568.3152,1573748570.18353,1.86833095550537
890,6,90,1573748569.9925,1573748571.81562,1.82312345504761
891,0,77,1573748570.81043,1573748572.65722,1.84679269790649
892,9,88,1573748570.93008,1573748572.82948,1.89940237998962
893,4,91,1573748571.14005,1573748572.9905,1.85044574737549
894,4,92,1573748571.83273,1573748573.67938,1.84664463996887
895,7,86,1573748572.89088,1573748574.6934,1.80252408981323
896,0,78,1573748573.93885,1573748575.77516,1.83631277084351
897,6,91,1573748574.30938,1573748576.10383,1.79445838928223
898,9,89,1573748576.8046,1573748578.6478,1.84320592880249
899,6,92,1573748577.01409,1573748578.89497,1.88088297843933
900,1,80,1573748577.22556,1573748579.11897,1.89341354370117
901,9,90,1573748578.18738,1573748580.12525,1.93787670135498
902,4,93,1573748578.23211,1573748580.18577,1.95366024971008
903,4,94,1573748578.3806,1573748580.33299,1.95238995552063
904,0,79,1573748578.71829,1573748580.69197,1.97368264198303
905,4,95,1573748578.95532,1573748580.90802,1.95270586013794
906,3,93,1573748579.59653,1573748581.4918,1.89526224136353
907,4,96,1573748580.45507,1573748582.31841,1.86333966255188
908,6,93,1573748580.88171,1573748582.77353,1.89182567596436
909,1,81,1573748581.60174,1573748583.4558,1.85405850410461
910,0,81,1573748582.41885,1573748584.28743,1.86857795715332
911,0,80,1573748582.40389,1573748584.31262,1.90872526168823
912,1,82,1573748582.72755,1573748584.62925,1.90170359611511
913,9,91,1573748583.45937,1573748585.31081,1.85144686698914
914,6,94,1573748583.5589,1573748585.42811,1.86921572685242
915,3,94,1573748584.39659,1573748586.2426,1.84601855278015
916,9,92,1573748584.49636,1573748586.33849,1.84213209152222
917,6,95,1573748587.66425,1573748589.48083,1.81657838821411
918,9,93,1573748588.45787,1573748590.38104,1.92317152023315
919,4,97,1573748588.47288,1573748590.41898,1.94610548019409
920,3,95,1573748588.53637,1573748590.4596,1.92323422431946
921,7,87,1573748589.59059,1573748591.6109,2.02031111717224
922,9,94,1573748589.57561,1573748591.67862,2.10300755500793
923,1,83,1573748589.79566,1573748591.87449,2.07882213592529
924,4,98,1573748589.86209,1573748591.95839,2.09630346298218
925,0,82,1573748589.96136,1573748592.01239,2.05103063583374
926,2,91,1573748590.39701,1573748592.37854,1.98152351379395
927,3,96,1573748590.7902,1573748592.78745,1.99724960327148
928,4,99,1573748591.38217,1573748593.27264,1.89047360420227
929,1,84,1573748592.00856,1573748593.86766,1.85910177230835
930,2,92,1573748594.49213,1573748596.30647,1.81434416770935
931,9,95,1573748594.83876,1573748596.63798,1.79921460151672
932,7,88,1573748595.59384,1573748597.38085,1.78700470924377
933,6,96,1573748597.55046,1573748599.35119,1.80073952674866
934,3,97,1573748598.2639,1573748600.10247,1.8385694026947
935,3,98,1573748598.31198,1573748600.1526,1.8406240940094
936,7,89,1573748598.4388,1573748600.28346,1.84465956687927
937,2,93,1573748598.93547,1573748600.76409,1.82862019538879
938,1,85,1573748601.36459,1573748603.14254,1.77795314788818
939,2,94,1573748603.02264,1573748604.77484,1.75219941139221
940,3,99,1573748603.88929,1573748605.66024,1.77095770835876
941,6,97,1573748605.89725,1573748607.68201,1.78476691246033
942,9,96,1573748606.05284,1573748607.85246,1.79962682723999
943,9,97,1573748606.95702,1573748608.73016,1.7731466293335
944,0,83,1573748608.40206,1573748610.22129,1.81923794746399
945,1,86,1573748608.78729,1573748610.65583,1.86853575706482
946,1,87,1573748609.00531,1573748610.88567,1.88035702705383
947,2,95,1573748609.16579,1573748611.02969,1.86389994621277
948,9,98,1573748609.59246,1573748611.4546,1.86213779449463
949,6,98,1573748610.40063,1573748612.23164,1.83100509643555
950,1,88,1573748612.97273,1573748614.77901,1.80627179145813
951,0,84,1573748613.27246,1573748615.09671,1.82424998283386
952,6,99,1573748613.48212,1573748615.30262,1.82049250602722
953,7,90,1573748613.97974,1573748615.77501,1.79527068138123
954,7,91,1573748615.60045,1573748617.39763,1.79717755317688
955,0,85,1573748615.8482,1573748617.64625,1.79804873466492
956,1,89,1573748616.46088,1573748618.25403,1.79315495491028
957,2,96,1573748616.92656,1573748618.73908,1.81252241134644
958,7,92,1573748618.68731,1573748620.44792,1.76061081886292
959,0,86,1573748618.95284,1573748620.73786,1.78502297401428
960,7,93,1573748622.07814,1573748623.86498,1.78684234619141
961,0,87,1573748624.94498,1573748626.74119,1.79620862007141
962,2,97,1573748627.40935,1573748629.17527,1.76591753959656
963,1,90,1573748628.44707,1573748630.27742,1.83034420013428
964,7,94,1573748628.93548,1573748630.75838,1.82290005683899
965,2,98,1573748629.59701,1573748631.42982,1.83280777931213
966,9,99,1573748629.66978,1573748631.50367,1.83388948440552
967,0,88,1573748631.18542,1573748633.04378,1.85835838317871
968,0,89,1573748632.07726,1573748633.91125,1.83398675918579
969,0,90,1573748632.41407,1573748634.2408,1.82672095298767
970,2,99,1573748632.95681,1573748634.7647,1.80789470672607
971,1,91,1573748636.06497,1573748637.85521,1.79023933410645
972,7,95,1573748637.38977,1573748639.16863,1.77886319160461
973,7,96,1573748638.66134,1573748640.47396,1.81262040138245
974,1,92,1573748639.21437,1573748641.0065,1.79212808609009
975,1,93,1573748639.8636,1573748641.67651,1.81290435791016
976,0,91,1573748640.56769,1573748642.38356,1.81586527824402
977,1,94,1573748641.60001,1573748643.42548,1.82546973228455
978,0,92,1573748641.69262,1573748643.50739,1.81477332115173
979,1,95,1573748642.23078,1573748644.02772,1.79694199562073
980,1,96,1573748643.3641,1573748645.13554,1.77143836021423
981,7,97,1573748645.29598,1573748647.07665,1.78066301345825
982,0,93,1573748646.79075,1573748648.59198,1.80123543739319
983,1,97,1573748647.57339,1573748649.37567,1.80227088928223
984,1,98,1573748651.10425,1573748652.91557,1.81132054328918
985,7,98,1573748651.99288,1573748653.84591,1.85303020477295
986,1,99,1573748652.29894,1573748654.0997,1.80076098442078
987,7,99,1573748653.27168,1573748655.05248,1.78079628944397
988,0,94,1573748657.02462,1573748658.7821,1.75747871398926
989,0,95,1573748661.45347,1573748663.2482,1.79473209381104
990,0,96,1573748665.45022,1573748667.22562,1.77539920806885
991,0,97,1573748665.77666,1573748667.57367,1.79700779914856
992,0,98,1573748668.82868,1573748670.63379,1.80510783195496
993,0,99,1573748683.6054,1573748685.41365,1.80824279785156
